HO13C4O,0.5345886945724487,0.3196929693222046
C124O2,0.041570909321308136,0.2914440631866455
MNNCATECO2,0.45997071266174316,0.9934709668159485
IPROPOL,0.8316631317138672,0.2959882318973541
IPRHOCO2H,0.8505515456199646,0.30871158838272095
ETHGLY,0.6174127459526062,0.5315708518028259
MACROH,0.44166743755340576,0.5666000247001648
MACROO,0.5203859210014343,0.40479111671447754
ETHO2HNO3,0.4796353578567505,0.3807847499847412
NC9H20,0.05309983715415001,0.10946418344974518
MEKAOOH,0.42673975229263306,0.2855156660079956
NBZQO2,0.19940826296806335,0.7738217711448669
MACRO2,0.4252048432826996,0.5961836576461792
C2H5CHOO,0.26391470432281494,0.2833508253097534
BUT2OLAO,0.36593097448349,0.16908882558345795
DECNO3,0.18973995745182037,0.03554157540202141
C124OH,0.07245286554098129,0.32085439562797546
MAE,0.7478894591331482,0.3493410348892212
HO1CO3C4O,0.5247717499732971,0.31116876006126404
TOL1OHNO2,0.2697792053222656,0.908195436000824
CHOC3COPAN,0.3844011425971985,0.5140844583511353
PTLQONE,0.4263593554496765,0.8827590346336365
CO3C4NO3O2,0.4744594991207123,0.14276905357837677
APINBOOH,0.9753062129020691,0.6358309984207153
CISOPA,0.5990130305290222,0.38120001554489136
CISOPC,0.6021417379379272,0.38648149371147156
PXYFUO,0.05622052773833275,0.6527648568153381
C58NO3,0.6031633019447327,0.7326969504356384
C59O,0.6151403188705444,0.47949594259262085
NBZQO,0.20822958648204803,0.7566381692886353
EPXDLCO2H,0.4606620967388153,0.7940198183059692
BZFUONOOA,0.3978740870952606,0.5976997017860413
C810OOH,0.8934879899024963,0.2857331931591034
CH2CHCH2O,0.5387557744979858,0.4582732617855072
PEBO2,0.7126274108886719,0.08488543331623077
C527OOH,0.4610590934753418,0.6139693260192871
MALDIAL,0.5293596386909485,0.7784788608551025
PEBOH,0.7222432494163513,0.09187379479408264
C6PAN23,0.32702046632766724,0.5250239372253418
C6PAN22,0.36083272099494934,0.5000563859939575
HO13C5O2,0.4664469361305237,0.03913239389657974
NC3H7O,0.26459813117980957,0.29922813177108765
BENZENE,0.467011958360672,0.8652337789535522
OXYMUCCO3,0.3269938826560974,0.7548616528511047
HOCO3C54O2,0.3492952585220337,0.22759994864463806
MPRK,0.6984439492225647,0.391271710395813
NOA,0.495759516954422,0.6209235787391663
BIACETOOH,0.6822943091392517,0.3715590536594391
C5CO14CO2,0.46609291434288025,0.6049140691757202
CO3C4NO3OH,0.6810630559921265,0.32485631108283997
CH2CHCH2OOH,0.5370562672615051,0.4592979848384857
HEPTOH,0.20616938173770905,0.05050734803080559
IEPOXC,0.5546316504478455,0.5775952339172363
IEPOXB,0.5748991966247559,0.5717998147010803
IEPOXA,0.3707950711250305,0.6947723031044006
MACROOA,0.5136341452598572,0.41254428029060364
APINCOOH,0.9355581402778625,0.3377256691455841
MACROOH,0.42831817269325256,0.5751267671585083
C716O,0.7396383881568909,0.4290108382701874
C6COCHOCO3,0.0792500451207161,0.5530725717544556
C510OH,0.6010631322860718,0.7918938398361206
PTLQO,0.3377470374107361,0.841182291507721
C63NO3,0.5433398485183716,0.11297933757305145
C89CO3H,0.943239688873291,0.22864902019500732
C109O2,0.9269142746925354,0.5145410895347595
MALDIALO,0.5645384788513184,0.7705399394035339
NPTLQO,0.39160868525505066,0.8744996190071106
C514OH,0.8087946772575378,0.46236395835876465
PBZQONE,0.4822029173374176,0.8615216612815857
HMVKAO,0.5766662359237671,0.38275042176246643
C811OOH,0.16498610377311707,0.6648436784744263
C5M2OHCO3H,0.6960911750793457,0.4440857172012329
C122O,0.3287065625190735,0.17996254563331604
C44O,0.5362570881843567,0.5318280458450317
PERPENACID,0.18736933171749115,0.35357657074928284
BENZAL,0.3247362971305847,0.6158930659294128
HO2C4CO2H,0.21967145800590515,0.44614043831825256
C51OH2OOH,0.6013810038566589,0.16055059432983398
ISOPCNO3,0.6333851218223572,0.6128903031349182
C109OH,0.46027329564094543,0.4555063843727112
TMB1FUOOH,0.04905637353658676,0.7532700300216675
IC3H7O,0.8454155325889587,0.3034249544143677
C510O2,0.523396909236908,0.7258153557777405
C44O2,0.8594740033149719,0.2418079823255539
DHPMEK,0.6166590452194214,0.3923199474811554
CO23C54O,0.3998817801475525,0.43369707465171814
INB1NACHO,0.5747984051704407,0.732298731803894
NC524OOH,0.479377418756485,0.3745068311691284
C51NO324CO,0.6778315305709839,0.3895585536956787
ISOPANO3,0.6006356477737427,0.5439445972442627
PBZQO2,0.18037457764148712,0.7557428479194641
INB1OOH,0.7000688314437866,0.6435992121696472
EPXDLPAN,0.3727675974369049,0.5793461203575134
C921O,0.8833069205284119,0.21544019877910614
H14CO23C4,0.5948045253753662,0.4098205268383026
H3C2C4CO2H,0.7575508952140808,0.5547903180122375
CO2C4CHO,0.38370615243911743,0.48601672053337097
C811CO3,0.16919581592082977,0.6667599678039551
TLEMUCCO3,0.3047542870044708,0.6964892148971558
HO1CO4C6,0.1858607679605484,0.15760131180286407
C6OTRIKET,0.7315124869346619,0.452297180891037
HVMK,0.4805904030799866,0.5810458660125732
HO3C86O,0.1411214917898178,0.14494989812374115
MC6CO2OOH,0.471820592880249,0.5317858457565308
C96O2,0.9173858761787415,0.6375160217285156
MMALNBCO3H,0.6035666465759277,0.7558507323265076
C5NO3CO4OH,0.628286600112915,0.17405249178409576
HO1C6O,0.20141784846782684,0.4190810024738312
C5M2OHOCO3,0.7042144536972046,0.4514419734477997
