C4PAN1,0.5381540060043335,0.30925729870796204
C4PAN2,0.5400566458702087,0.31694987416267395
C4PAN3,0.5145633220672607,0.3745220899581909
C4PAN5,0.5136329531669617,0.3972025215625763
C4PAN6,0.6792258620262146,0.45114636421203613
C535OOH,0.6494046449661255,0.3950060307979584
BUTALO2,0.180642768740654,0.5561447739601135
HO1CO3CHO,0.5063405632972717,0.3811098039150238
CO2C3OOA,0.13779595494270325,0.5787073373794556
IEB1CHO,0.9545137286186218,0.5860575437545776
CHOPRNO3,0.2775304913520813,0.5546292662620544
HO1C3O,0.5029561519622803,0.15953730046749115
CHOCOHCO,0.5670270323753357,0.5134674310684204
MVKOHANO3,0.5601047277450562,0.8100249767303467
C524CO,0.41408658027648926,0.7594878077507019
SC4H9NO3,0.0764598473906517,0.30809974670410156
ISOPDOOH,0.3224219083786011,0.7876272797584534
IPROPOL,0.14725041389465332,0.5080291032791138
NC51O,0.2943290174007416,0.6836626529693604
IPRHOCO2H,0.10149277001619339,0.5123798847198486
ETHGLY,0.5506809949874878,0.730329155921936
MACROH,0.6083996891975403,0.5138586759567261
MACROO,0.3833177983760834,0.5426104664802551
C3MCODBPAN,0.683396577835083,0.45686283707618713
ETHO2HNO3,0.5043123364448547,0.6581470370292664
HMGLOOA,0.5493184328079224,0.5655339360237122
ETHENO3O,0.42544254660606384,0.6730901002883911
DHPMPAL,0.5480055212974548,0.5246604084968567
INB1NBCO2H,0.6098605394363403,0.21482540667057037
CO24C4CHO,0.5089429616928101,0.41763609647750854
HO2CO4C5O,0.3079039454460144,0.6594237685203552
HO3C5O,0.35616421699523926,0.2136039435863495
MACRO2,0.6157110333442688,0.5084641575813293
IC3H7NO3,0.11645123362541199,0.5016324520111084
C57AO,0.7542033195495605,0.5565286874771118
BUTALO,0.20806269347667694,0.3923591077327728
ACO3H,0.491940975189209,0.5742239356040955
BUT2OLAO,0.18905887007713318,0.32091087102890015
NC3OO,0.8683034181594849,0.7157394886016846
PEAOOH,0.44368648529052734,0.01326861884444952
INAHCO3,0.7551770806312561,0.2826308310031891
C4H9CHO,0.516972005367279,0.2806718349456787
NBUTOL,0.3480428457260132,0.06984677910804749
HOC4H8OH,0.5541669726371765,0.13396815955638885
C525OOH,0.4437520503997803,0.8313666582107544
HO13C4O,0.3834131956100464,0.6394965648651123
C534OOH,0.8381616473197937,0.3819073438644409
ISOPAOOH,0.8030779361724854,0.6476941704750061
IPROPOLO,0.3006698787212372,0.5852352976799011
MAE,0.18789033591747284,0.5784769654273987
HO1CO3C4O,0.3222178518772125,0.6973280906677246
ISOPCOOH,0.8703950047492981,0.6272168159484863
HYPERACET,0.3682785630226135,0.5829927921295166
INB1NACO3H,0.9295012354850769,0.4136827290058136
IEACO3H,0.6821371912956238,0.1994064450263977
C3DIOLOOH,0.4966091215610504,0.975660502910614
INAHPCO3,0.7495993971824646,0.2882951498031616
CISOPA,0.35336926579475403,0.8281731009483337
NC4OOA,0.3113562762737274,0.5274372696876526
CISOPC,0.3295343518257141,0.8232074975967407
MMALANHYO2,0.9803475141525269,0.3057897388935089
MEKAO,0.152948260307312,0.6461533904075623
HO2C4O2,0.6481656432151794,0.0463283509016037
C536O,0.7671659588813782,0.5255407094955444
C58OOH,0.7185064554214478,0.7348438501358032
C58NO3,0.6765748858451843,0.713357150554657
C59O,0.592131495475769,0.7232663035392761
INCCO,0.780795693397522,0.8583856821060181
NC5H12,0.1978132277727127,0.07747232168912888
HMVKBO2,0.643959641456604,0.2372162640094757
CISOPCO,0.8467250466346741,0.6507923603057861
C524O,0.38997429609298706,0.7307949066162109
PEBNO3,0.18051446974277496,0.07774064689874649
INB1GLYOX,0.5800813436508179,0.48119187355041504
CH2CHCH2O,0.4232623875141144,0.942714273929596
PRONO3AO2,0.2770819365978241,0.572643518447876
HO13C3CO3,0.5203491449356079,0.20571240782737732
C527OOH,0.6194410920143127,0.563111424446106
CONM2CO3H,0.5719610452651978,0.42160624265670776
PEBOH,0.183381125330925,0.08046232908964157
HO2C4OOH,0.6682556867599487,0.06013801693916321
PROPACID,0.16565966606140137,0.24039608240127563
C537O2,0.5850750803947449,0.46279117465019226
MACROHO2,0.5434279441833496,0.637249767780304
MACRNOOA,0.5935403108596802,0.5620587468147278
HO2C4OH,0.08242784440517426,0.40429121255874634
CO2H3CO3H,0.3270064890384674,0.40887847542762756
CH3CHO,0.2908594012260437,0.33762213587760925
NC3H7O,0.2672591209411621,0.11649484932422638
C531O2,0.28506022691726685,0.7774025201797485
HMML,0.32618406414985657,0.47342047095298767
NC3H7NO3,0.2704181969165802,0.11915063858032227
IC3H7O2,0.12934252619743347,0.49463796615600586
HYPROPO,0.3570738136768341,0.6130808591842651
PRONO3BO,0.3753616213798523,0.6147887110710144
HOCO3C54O2,0.30014199018478394,0.27268755435943604
MPRK,0.22799502313137054,0.1405486911535263
NOA,0.6946028470993042,0.541694164276123
C530NO3,0.31159651279449463,0.6954450011253357
BIACETOOH,0.38742920756340027,0.4266849160194397
INCOOH,0.7844882607460022,0.8669096827507019
HO1C5OOH,0.5081875324249268,0.0066503435373306274
HO13C3CHO,0.5603529214859009,0.28619250655174255
